Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
26198,Tajikistan,Soybeans,1996,227,691.0,826.0,7.55
26204,Tajikistan,Soybeans,1997,200,691.0,751.31,8.69
26210,Tajikistan,Soybeans,1998,383,691.0,676.63,8.34
26216,Tajikistan,Soybeans,1999,260,691.0,601.94,8.74
26222,Tajikistan,Soybeans,2000,525,691.0,527.25,8.78
26228,Tajikistan,Soybeans,2001,540,691.0,452.56,9.16
26234,Tajikistan,Soybeans,2002,230,691.0,377.88,8.63
26240,Tajikistan,Soybeans,2004,100,691.0,228.5,9.24
26251,Tajikistan,Soybeans,2006,500,691.0,241.9,8.97
26257,Tajikistan,Soybeans,2007,824,691.0,247.9,8.69
26263,Tajikistan,Soybeans,2008,112,691.0,253.5,8.29
26269,Tajikistan,Soybeans,2009,2459,691.0,258.1,8.42
26275,Tajikistan,Soybeans,2010,2156,691.0,262.1,8.98
26281,Tajikistan,Soybeans,2011,2688,691.0,264.6,8.45
26287,Tajikistan,Soybeans,2012,4000,691.0,264.6,7.71
26293,Tajikistan,Soybeans,2013,3273,691.0,264.6,10.1
26300,Thailand,Soybeans,1990,12998,1622.0,18849.0,27.96
26307,Thailand,Soybeans,1991,13686,1622.0,18849.0,27.85
26314,Thailand,Soybeans,1992,13990,1622.0,18849.0,27.55
26321,Thailand,Soybeans,1993,13508,1622.0,18849.0,27.58
26328,Thailand,Soybeans,1994,13344,1622.0,20448.0,27.76
26335,Thailand,Soybeans,1995,14017,1622.0,24062.0,27.68
26342,Thailand,Soybeans,1996,14053,1622.0,21901.0,27.37
26349,Thailand,Soybeans,1997,14315,1622.0,23960.0,28.01
26356,Thailand,Soybeans,1998,14652,1622.0,19212.0,28.44
26363,Thailand,Soybeans,1999,14201,1622.0,22761.0,27.34
26370,Thailand,Soybeans,2000,14531,1622.0,20334.0,27.52
26377,Thailand,Soybeans,2001,14775,1622.0,30629.67,27.81
26384,Thailand,Soybeans,2002,14863,1622.0,40925.33,27.98
26391,Thailand,Soybeans,2004,14905,1622.0,88548.0,27.8
26398,Thailand,Soybeans,2005,15838,1622.0,43831.0,27.92
26405,Thailand,Soybeans,2006,15787,1622.0,41220.0,27.92
26412,Thailand,Soybeans,2007,16114,1622.0,66858.0,27.79
26419,Thailand,Soybeans,2008,16180,1622.0,65423.0,27.48
26426,Thailand,Soybeans,2009,16694,1622.0,67933.0,27.79
26433,Thailand,Soybeans,2010,17695,1622.0,68986.0,28.54
26440,Thailand,Soybeans,2011,10841,1622.0,87191.0,27.56
26447,Thailand,Soybeans,2012,12897,1622.0,69921.0,28.48
26454,Thailand,Soybeans,2013,17308,1622.0,8136.0,28.98
26540,Turkey,Soybeans,1990,21892,593.0,29918.0,19.22
26541,Turkey,Soybeans,1990,21892,593.0,29918.0,10.51
26542,Turkey,Soybeans,1990,21892,593.0,29918.0,11.91
26543,Turkey,Soybeans,1990,21892,593.0,29918.0,14.01
26544,Turkey,Soybeans,1990,21892,593.0,29918.0,17.94
26565,Turkey,Soybeans,1991,22222,593.0,24343.0,18.94
26566,Turkey,Soybeans,1991,22222,593.0,24343.0,10.37
26567,Turkey,Soybeans,1991,22222,593.0,24343.0,11.2
26568,Turkey,Soybeans,1991,22222,593.0,24343.0,13.21
26569,Turkey,Soybeans,1991,22222,593.0,24343.0,17.04
26590,Turkey,Soybeans,1992,20652,593.0,27110.0,17.68
26591,Turkey,Soybeans,1992,20652,593.0,27110.0,9.06
26592,Turkey,Soybeans,1992,20652,593.0,27110.0,10.77
26593,Turkey,Soybeans,1992,20652,593.0,27110.0,13.01
26594,Turkey,Soybeans,1992,20652,593.0,27110.0,16.91
26615,Turkey,Soybeans,1993,23551,593.0,28042.0,18.82
26616,Turkey,Soybeans,1993,23551,593.0,28042.0,9.96
26617,Turkey,Soybeans,1993,23551,593.0,28042.0,11.45
26618,Turkey,Soybeans,1993,23551,593.0,28042.0,13.32
26619,Turkey,Soybeans,1993,23551,593.0,28042.0,17.39
26640,Turkey,Soybeans,1994,24138,593.0,24219.0,19.76
26641,Turkey,Soybeans,1994,24138,593.0,24219.0,11.7
26642,Turkey,Soybeans,1994,24138,593.0,24219.0,12.83
26643,Turkey,Soybeans,1994,24138,593.0,24219.0,14.88
26644,Turkey,Soybeans,1994,24138,593.0,24219.0,18.35
26665,Turkey,Soybeans,1995,24194,593.0,27328.0,19.15
26666,Turkey,Soybeans,1995,24194,593.0,27328.0,10.93
26667,Turkey,Soybeans,1995,24194,593.0,27328.0,12.06
26668,Turkey,Soybeans,1995,24194,593.0,27328.0,14.14
26669,Turkey,Soybeans,1995,24194,593.0,27328.0,17.64
26690,Turkey,Soybeans,1996,24390,593.0,30286.0,19.47
26691,Turkey,Soybeans,1996,24390,593.0,30286.0,11.29
26692,Turkey,Soybeans,1996,24390,593.0,30286.0,11.92
26693,Turkey,Soybeans,1996,24390,593.0,30286.0,13.77
26694,Turkey,Soybeans,1996,24390,593.0,30286.0,17.49
26715,Turkey,Soybeans,1997,21053,593.0,34431.0,18.65
26716,Turkey,Soybeans,1997,21053,593.0,34431.0,10.13
26717,Turkey,Soybeans,1997,21053,593.0,34431.0,11.34
26718,Turkey,Soybeans,1997,21053,593.0,34431.0,13.16
26719,Turkey,Soybeans,1997,21053,593.0,34431.0,17.2
26740,Turkey,Soybeans,1998,26087,593.0,30162.0,19.92
26741,Turkey,Soybeans,1998,26087,593.0,30162.0,11.72
26742,Turkey,Soybeans,1998,26087,593.0,30162.0,12.56
26743,Turkey,Soybeans,1998,26087,593.0,30162.0,14.48
26744,Turkey,Soybeans,1998,26087,593.0,30162.0,18.08
26765,Turkey,Soybeans,1999,27500,593.0,33089.0,20.02
26766,Turkey,Soybeans,1999,27500,593.0,33089.0,11.69
26767,Turkey,Soybeans,1999,27500,593.0,33089.0,13.02
26768,Turkey,Soybeans,1999,27500,593.0,33089.0,15.0
26769,Turkey,Soybeans,1999,27500,593.0,33089.0,18.74
26790,Turkey,Soybeans,2000,29667,593.0,33471.0,19.33
26791,Turkey,Soybeans,2000,29667,593.0,33471.0,10.39
26792,Turkey,Soybeans,2000,29667,593.0,33471.0,12.03
26793,Turkey,Soybeans,2000,29667,593.0,33471.0,14.29
26794,Turkey,Soybeans,2000,29667,593.0,33471.0,17.97
26815,Turkey,Soybeans,2001,33064,593.0,25539.0,20.09
26816,Turkey,Soybeans,2001,33064,593.0,25539.0,12.32
26817,Turkey,Soybeans,2001,33064,593.0,25539.0,13.16
26818,Turkey,Soybeans,2001,33064,593.0,25539.0,15.11
26819,Turkey,Soybeans,2001,33064,593.0,25539.0,18.63
26840,Turkey,Soybeans,2002,29412,593.0,27915.0,19.54
26841,Turkey,Soybeans,2002,29412,593.0,27915.0,10.81
26842,Turkey,Soybeans,2002,29412,593.0,27915.0,12.24
26843,Turkey,Soybeans,2002,29412,593.0,27915.0,14.51
26844,Turkey,Soybeans,2002,29412,593.0,27915.0,18.18
26870,Turkey,Soybeans,2004,35714,593.0,28831.0,19.48
26871,Turkey,Soybeans,2004,35714,593.0,28831.0,10.99
26872,Turkey,Soybeans,2004,35714,593.0,28831.0,12.26
26873,Turkey,Soybeans,2004,35714,593.0,28831.0,14.23
26874,Turkey,Soybeans,2004,35714,593.0,28831.0,17.97
26900,Turkey,Soybeans,2005,33721,593.0,40332.0,19.44
26901,Turkey,Soybeans,2005,33721,593.0,40332.0,11.24
26902,Turkey,Soybeans,2005,33721,593.0,40332.0,12.2
26903,Turkey,Soybeans,2005,33721,593.0,40332.0,14.23
26904,Turkey,Soybeans,2005,33721,593.0,40332.0,17.78
26930,Turkey,Soybeans,2006,39688,593.0,27421.0,19.44
26931,Turkey,Soybeans,2006,39688,593.0,27421.0,11.12
26932,Turkey,Soybeans,2006,39688,593.0,27421.0,11.96
26933,Turkey,Soybeans,2006,39688,593.0,27421.0,14.11
26934,Turkey,Soybeans,2006,39688,593.0,27421.0,17.71
26960,Turkey,Soybeans,2007,35350,593.0,48715.51,19.82
26961,Turkey,Soybeans,2007,35350,593.0,48715.51,11.87
26962,Turkey,Soybeans,2007,35350,593.0,48715.51,12.91
26963,Turkey,Soybeans,2007,35350,593.0,48715.51,14.98
26964,Turkey,Soybeans,2007,35350,593.0,48715.51,18.6
26990,Turkey,Soybeans,2008,36490,593.0,37640.2,19.92
26991,Turkey,Soybeans,2008,36490,593.0,37640.2,11.33
26992,Turkey,Soybeans,2008,36490,593.0,37640.2,12.7
26993,Turkey,Soybeans,2008,36490,593.0,37640.2,14.91
26994,Turkey,Soybeans,2008,36490,593.0,37640.2,18.47
27020,Turkey,Soybeans,2009,36570,593.0,37651.15,19.94
27021,Turkey,Soybeans,2009,36570,593.0,37651.15,11.63
27022,Turkey,Soybeans,2009,36570,593.0,37651.15,12.75
27023,Turkey,Soybeans,2009,36570,593.0,37651.15,14.95
27024,Turkey,Soybeans,2009,36570,593.0,37651.15,18.41
27050,Turkey,Soybeans,2010,36869,593.0,38554.69,21.02
27051,Turkey,Soybeans,2010,36869,593.0,38554.69,13.27
27052,Turkey,Soybeans,2010,36869,593.0,38554.69,13.8
27053,Turkey,Soybeans,2010,36869,593.0,38554.69,15.6
27054,Turkey,Soybeans,2010,36869,593.0,38554.69,19.27
27080,Turkey,Soybeans,2011,38704,593.0,39534.43,19.36
27081,Turkey,Soybeans,2011,38704,593.0,39534.43,10.39
27082,Turkey,Soybeans,2011,38704,593.0,39534.43,11.6
27083,Turkey,Soybeans,2011,38704,593.0,39534.43,13.65
27084,Turkey,Soybeans,2011,38704,593.0,39534.43,17.6
27110,Turkey,Soybeans,2012,36394,593.0,42610.59,19.92
27111,Turkey,Soybeans,2012,36394,593.0,42610.59,11.45
27112,Turkey,Soybeans,2012,36394,593.0,42610.59,12.71
27113,Turkey,Soybeans,2012,36394,593.0,42610.59,14.97
27114,Turkey,Soybeans,2012,36394,593.0,42610.59,18.54
27140,Turkey,Soybeans,2013,41609,593.0,39440.0,20.22
27141,Turkey,Soybeans,2013,41609,593.0,39440.0,13.27
27142,Turkey,Soybeans,2013,41609,593.0,39440.0,14.07
27143,Turkey,Soybeans,2013,41609,593.0,39440.0,16.02
27144,Turkey,Soybeans,2013,41609,593.0,39440.0,19.21
27156,Uganda,Soybeans,1990,9927,1180.0,72.0,23.36
27165,Uganda,Soybeans,1991,10926,1180.0,72.0,23.3
27174,Uganda,Soybeans,1992,10000,1180.0,72.0,23.46
27183,Uganda,Soybeans,1993,10308,1180.0,71.0,23.62
27192,Uganda,Soybeans,1994,11029,1180.0,59.0,23.6
27201,Uganda,Soybeans,1995,10972,1180.0,88.0,23.72
27210,Uganda,Soybeans,1996,11447,1180.0,88.0,23.49
27219,Uganda,Soybeans,1997,11053,1180.0,88.0,24.04
27228,Uganda,Soybeans,1998,11500,1180.0,88.0,23.97
27237,Uganda,Soybeans,1999,12024,1180.0,88.0,23.52
27246,Uganda,Soybeans,2000,12075,1180.0,88.0,23.75
27255,Uganda,Soybeans,2001,11339,1180.0,88.0,23.47
27264,Uganda,Soybeans,2002,10993,1180.0,88.0,23.99
27273,Uganda,Soybeans,2004,10972,1180.0,88.0,24.02
27282,Uganda,Soybeans,2005,10972,1180.0,88.0,24.29
27291,Uganda,Soybeans,2006,12069,1180.0,88.0,23.95
27300,Uganda,Soybeans,2007,11973,1180.0,88.0,23.68
27309,Uganda,Soybeans,2008,7097,1180.0,88.0,23.68
27318,Uganda,Soybeans,2009,6000,1180.0,88.0,24.18
27327,Uganda,Soybeans,2010,6000,1180.0,88.0,24.14
27336,Uganda,Soybeans,2011,7000,1180.0,88.0,23.89
27345,Uganda,Soybeans,2012,5001,1180.0,88.0,24.03
27354,Uganda,Soybeans,2013,5000,1180.0,88.0,24.13
27361,Ukraine,Soybeans,1992,7836,565.0,66772.0,8.07
27367,Ukraine,Soybeans,1993,8714,565.0,61843.46,6.89
27373,Ukraine,Soybeans,1994,7203,565.0,56914.93,7.98
27379,Ukraine,Soybeans,1995,9679,565.0,51986.39,8.26
27385,Ukraine,Soybeans,1996,9375,565.0,47057.85,7.0
27391,Ukraine,Soybeans,1997,13565,565.0,42129.32,7.21
27397,Ukraine,Soybeans,1998,11412,565.0,37200.78,7.74
27403,Ukraine,Soybeans,1999,10733,565.0,32272.25,8.97
27409,Ukraine,Soybeans,2000,10627,565.0,27343.71,8.82
27415,Ukraine,Soybeans,2001,10123,565.0,22415.17,8.42
27421,Ukraine,Soybeans,2002,12699,565.0,17486.64,8.87
27427,Ukraine,Soybeans,2004,14175,565.0,15344.4,8.32
27433,Ukraine,Soybeans,2005,14527,565.0,23021.7,8.39
27439,Ukraine,Soybeans,2006,12445,565.0,28832.6,7.88
27445,Ukraine,Soybeans,2007,12392,565.0,36476.0,9.46
27451,Ukraine,Soybeans,2008,15111,565.0,54080.5,9.24
27457,Ukraine,Soybeans,2009,16763,565.0,36444.7,8.82
27463,Ukraine,Soybeans,2010,16207,565.0,62534.6,8.97
27469,Ukraine,Soybeans,2011,20394,565.0,79491.7,8.48
27475,Ukraine,Soybeans,2012,17065,565.0,90814.8,8.56
27481,Ukraine,Soybeans,2013,20535,565.0,86781.8,10.33
27717,Uruguay,Soybeans,1990,12982,1300.0,1762.01,16.91
27724,Uruguay,Soybeans,1991,18333,1300.0,1762.01,16.95
27731,Uruguay,Soybeans,1992,19886,1300.0,2072.03,16.7
27738,Uruguay,Soybeans,1993,18500,1300.0,1634.02,16.81
27745,Uruguay,Soybeans,1994,15091,1300.0,2272.08,17.17
27752,Uruguay,Soybeans,1995,18235,1300.0,2413.02,16.66
27759,Uruguay,Soybeans,1996,17895,1300.0,3444.01,17.03
27766,Uruguay,Soybeans,1997,17333,1300.0,3362.05,17.46
27773,Uruguay,Soybeans,1998,21111,1300.0,4239.03,16.77
27780,Uruguay,Soybeans,1999,21110,1300.0,3925.03,16.62
27787,Uruguay,Soybeans,2000,7640,1300.0,3650.08,16.95
27794,Uruguay,Soybeans,2001,23000,1300.0,4433.04,17.61
27801,Uruguay,Soybeans,2002,24567,1300.0,5184.5,17.06
27808,Uruguay,Soybeans,2004,15263,1300.0,9017.73,17.22
27815,Uruguay,Soybeans,2005,18381,1300.0,9232.47,17.13
27822,Uruguay,Soybeans,2006,21899,1300.0,9143.45,17.13
27829,Uruguay,Soybeans,2007,22233,1300.0,14057.2,16.53
27836,Uruguay,Soybeans,2008,16733,1300.0,13335.22,17.43
27843,Uruguay,Soybeans,2009,17802,1300.0,13475.41,16.96
27850,Uruguay,Soybeans,2010,21124,1300.0,14981.18,17.11
27857,Uruguay,Soybeans,2011,17875,1300.0,17517.76,16.9
27864,Uruguay,Soybeans,2012,23902,1300.0,23506.4,17.53
27871,Uruguay,Soybeans,2013,26333,1300.0,19028.6,15.92
27879,Zambia,Soybeans,1990,8986,1020.0,1080.0,21.43
27887,Zambia,Soybeans,1991,9491,1020.0,1080.0,20.84
27895,Zambia,Soybeans,1992,3075,1020.0,1080.0,21.85
27903,Zambia,Soybeans,1993,13090,1020.0,1080.0,21.0
27911,Zambia,Soybeans,1994,9679,1020.0,1080.0,21.2
27919,Zambia,Soybeans,1995,9759,1020.0,716.0,21.86
27927,Zambia,Soybeans,1996,15727,1020.0,1670.0,21.19
27935,Zambia,Soybeans,1997,16958,1020.0,1670.0,20.9
27943,Zambia,Soybeans,1998,10595,1020.0,1670.0,21.32
27951,Zambia,Soybeans,1999,22785,1020.0,1670.0,20.53
27959,Zambia,Soybeans,2000,17067,1020.0,1670.0,20.66
27967,Zambia,Soybeans,2001,6043,1020.0,1670.0,20.9
27975,Zambia,Soybeans,2002,11250,1020.0,1670.0,21.55
27983,Zambia,Soybeans,2004,12973,1020.0,1670.0,20.79
27991,Zambia,Soybeans,2005,16371,1020.0,1670.0,21.97
27999,Zambia,Soybeans,2006,13708,1020.0,1670.0,21.05
28007,Zambia,Soybeans,2007,16013,1020.0,1670.0,20.87
28015,Zambia,Soybeans,2008,18642,1020.0,1670.0,20.66
28023,Zambia,Soybeans,2009,18893,1020.0,1670.0,20.76
28031,Zambia,Soybeans,2010,18409,1020.0,1670.0,21.34
28039,Zambia,Soybeans,2011,19427,1020.0,1670.0,20.88
28047,Zambia,Soybeans,2012,23941,1020.0,1670.0,20.8
28055,Zambia,Soybeans,2013,20909,1020.0,1670.0,20.14
28063,Zimbabwe,Soybeans,1990,20689,657.0,5727.0,21.19
28071,Zimbabwe,Soybeans,1991,19261,657.0,6753.0,20.95
28079,Zimbabwe,Soybeans,1992,11336,657.0,3303.0,21.93
28087,Zimbabwe,Soybeans,1993,19341,657.0,1716.0,20.88
28095,Zimbabwe,Soybeans,1994,21217,657.0,1664.0,20.64
28103,Zimbabwe,Soybeans,1995,16791,657.0,2599.0,21.57
28111,Zimbabwe,Soybeans,1996,18914,657.0,2538.0,20.7
28119,Zimbabwe,Soybeans,1997,18158,657.0,2762.0,20.63
28127,Zimbabwe,Soybeans,1998,19295,657.0,2883.0,21.3
28135,Zimbabwe,Soybeans,1999,22800,657.0,2918.18,20.44
28143,Zimbabwe,Soybeans,2000,22328,657.0,2953.36,20.28
28151,Zimbabwe,Soybeans,2001,21996,657.0,2988.54,20.86
28159,Zimbabwe,Soybeans,2002,16466,657.0,3023.72,21.08
28167,Zimbabwe,Soybeans,2004,17314,657.0,3094.08,20.31
28175,Zimbabwe,Soybeans,2005,13549,657.0,3129.26,21.49
28183,Zimbabwe,Soybeans,2006,14908,657.0,3164.45,20.7
28191,Zimbabwe,Soybeans,2007,17566,657.0,3199.63,20.75
28199,Zimbabwe,Soybeans,2008,16129,657.0,3234.81,20.68
28207,Zimbabwe,Soybeans,2009,15000,657.0,3269.99,20.52
28215,Zimbabwe,Soybeans,2010,13557,657.0,3305.17,21.17
28223,Zimbabwe,Soybeans,2011,12054,657.0,3340.35,20.78
28231,Zimbabwe,Soybeans,2012,15300,657.0,3375.53,20.52
28239,Zimbabwe,Soybeans,2013,13142,657.0,2550.07,19.76
